body,rating,artist,url,title,youtube,comments,difficulty,raw_tab,key,provider,contributor,raw_html,type
,,,http://www.e-chords.com/chords/the-beatles/happyness-is-a-warm-gun,Happyness is a warm gun ,,,Advanced,"
	   <u>Am</u>             <u>Em</u>              
She's not a girl who misses much,        
<u>Am</u>                 <u>Em</u> 
du du du du du du, oh yeah. 
<u>Dm</u> 
She's well acquainted with the touch of the velvet hand 
                   <u>Am</u> 
like a lizard on a window pane.               
    <u>Dm</u>                                                   
The man in the crowd with the multicolored mirrors 
       <u>Am</u> 
on his hobnail boots. 
<u>Dm</u>                                                   
Lying with his eyes while his hands are busy 
        <u>Am</u> 
working overtime. 
<u>Dm</u> 
A soap impression of his wife which he ate 
                   <u>Am</u> 
and donated to the National Trust. 
 
(Instrumental:) <u>A</u> <u>C</u> <u>Am</u> <u>A</u> <u>C</u> <u>Am</u> <u>A</u> <u>C</u> <u>Am</u> <u>A</u> 
 
<u>A</u>        <u>C</u>              <u>Am</u>                            
I need a fix 'cause I'm goin' down, 
<u>A</u>           <u>C</u>           <u>Am</u>      <u>A</u>                      
down to the bits that I left up town, 
<u>C</u>        <u>Am</u>             <u>A</u> 
I need a fix 'cause I'm goin' down. 
  
<u>A</u>                <u>C</u>              <u>A</u>                <u>G</u>           
Mother Superior, jump the guns, Mother Superior, jump the guns. 
<u>A</u>                <u>C</u>              <u>A</u>                <u>G</u>           
Mother Superior, jump the guns, Mother Superior, jump the guns.     
<u>A</u>                <u>C</u>              <u>A</u>                <u>G</u>              <u>G7</u> 
Mother Superior, jump the guns, Mother Superior, jump the guns. 
 
<u>C</u>    <u>Am</u>        <u>F</u>         <u>G7</u> 
Happiness is a warm gun, 
<u>C</u>    <u>Am</u>        <u>F</u>         <u>G7</u> 
happiness is a warm gun, mama. 
 
(Spoken section:) 
<u>C</u>      <u>Am</u>   <u>F</u>         <u>G7</u>  
When I hold you in my arms, 
<u>C</u>     <u>Am</u>      <u>F</u>              <u>G7</u>  
and I feel my finger on your trigger,     
<u>C</u> <u>Am</u>     <u>F</u>                 <u>G7</u> 
I know nobody can do me no harm, because: 
 
<u>C</u>    <u>Am</u>        <u>F</u>         <u>G7</u>  
Happiness is a warm gun, mama, 
<u>C</u>    <u>Am</u>        <u>F</u>         <u>G7</u> 
happiness is a warm gun, yes it is. 
<u>Fm</u>                               <u>C</u>    <u>Am</u> <u>F</u> <u>G7</u> 
Happiness  is a warm, yes it is, gun! 
                          <u>C</u>         <u>Am</u>         
Well, don't you know that happiness 
     <u>F</u>         <u>G7</u>    <u>C</u> 
is a warm gun, mama, yeah! 
  
 
 

	  ",Am,echords,europeu,,chords
,,,http://www.e-chords.com/chords/the-beatles/harlem-shuffle/keyboard,"Harlem, Shuffle ",,,nolevel,"
	  
<i>Introdução:</i> <u>Bm</u> <u>E</u> <u>G#m</u> <u>G#m7</u> 

        <u>G#m</u> 
You move it to the left and you go for yourself 
         <u>G#m7</u> 
You move it to the right if it takes all night 
<u>Am</u> 
Now take it kinda slow with a whole lotta soul 
           <u>G#m</u> 
Don´t move it too fast, just make it last 
           <u>G#m7</u> 
You scratch just like a monkey 
                                           <u>G#m</u> 
Yeah ya do real cool, you slide it to the limbo 
            <u>G#m7</u> 
How low can you go 
<u>Am</u> 
Now come on, baby, don´t fall down on me now 
     <u>G#m</u> 
Just move it right here to the Harlem Shuffle 
    <u>G#m7</u> 
Yeah, yeah, yeah, do the Harlem Shuffle 
<u>Am</u> 
Hitch, hichhike, baby, across the floor 
                                     <u>Bb</u> 
I can´t stand it no more,    now come on baby  
                                               <u>Am</u> 
Now get into your slide, just ride, ride, lil´ pony ride 
     <u>Am7</u> 
Yeah, yeah, yeah, do the Harlem Shuffle 
     <u>Am</u> 
Yeah, yeah, yeah, do the Harlem Shuffle 
     <u>Am7</u> 
Do the Monkey Shine 
      <u>Am</u> 
Yeah, yeah, yeah, shake a tail feather, baby 
     <u>Am7</u> 
Yeah, yeah, yeah, do the Harlem Shuffle 
	  ",Bm,echords,ARICAL,,chords
,,,http://www.e-chords.com/chords/the-beatles/happiness-is-a-warm-gun,Happiness Is A Warm Gun ,,,Beginner,"
	        <u>Am9</u>       <u>Am6</u>    <u>Em</u>              <u>Am</u>                     <u>Em</u> 
She's not a girl   who misses much        Du du du du du du      Oh yeah 

<u>Dm</u> 
 She's well acquainted with the touch of the velvet hand 
                    <u>Am</u> 
 like a lizard on a window pane               The 
<u>Dm</u>                                                    <u>Am</u> 
man in the crowd with the multicolored mirrors on his hobnail boots 
<u>Dm</u>                                                   <u>Am</u> 
Lying with his eyes while his hands are busy working overtime 
<u>Dm</u>                                                             <u>Am</u> 
 A soap impression of his wife which he ate and donated to the national trust 


double tempo, 3/4 time, ""-"" equals one measure 

<u>A7</u> - - - - - - <u>C</u> - <u>Am</u> - 

<u>A7</u>       -              -           -           -           -       - 
I need a fix 'cause I'm goin' down, down to the bits that I left up town 
<u>C</u>        -              -          - 
I need a fix 'cause I'm goin' down. 

<u>A7</u>              <u>C</u>            -    <u>A7</u>              <u>G7</u>           - 
Mother Superior jump the gun,     Mother Superior jump the gun.     (3X) 

half tempo, still 3/4 time, lyrics in () are spoken, with ""oo"" etc in back 

<u>C</u>      <u>Am</u>        <u>F</u>        <u>G7</u>  <u>C</u>     <u>Am</u>        <u>F</u>           <u>G7</u> 
  Happiness is a warm gun      Happiness is a warm gun, mama 
<u>Cmaj7</u>   <u>Am7</u>      <u>F</u>       <u>G7</u>     <u>C</u>      <u>Am7</u>     <u>F</u>              <u>G7</u>      <u>C</u> 
(When I hold you   in my arms    And I feel my finger on your trigger     I 
<u>Am7</u>    <u>F</u>              <u>G7</u> 
know nobody can do me no harm, because) 

Happiness  is a warm gun mama, etc, blah, blah  (same chords, <u>C</u> <u>Am</u> <u>F</u> <u>G7</u>) 
	  ",Am9,echords,alexribeiro,,chords
,,,http://www.e-chords.com/chords/the-beatles/happyness-is-a-warm-gun/keyboard,Happyness is a warm gun ,,,Advanced,"
	   <u>Am</u>             <u>Em</u>              
She's not a girl who misses much,        
<u>Am</u>                 <u>Em</u> 
du du du du du du, oh yeah. 
<u>Dm</u> 
She's well acquainted with the touch of the velvet hand 
                   <u>Am</u> 
like a lizard on a window pane.               
    <u>Dm</u>                                                   
The man in the crowd with the multicolored mirrors 
       <u>Am</u> 
on his hobnail boots. 
<u>Dm</u>                                                   
Lying with his eyes while his hands are busy 
        <u>Am</u> 
working overtime. 
<u>Dm</u> 
A soap impression of his wife which he ate 
                   <u>Am</u> 
and donated to the National Trust. 
 
(Instrumental:) <u>A</u> <u>C</u> <u>Am</u> <u>A</u> <u>C</u> <u>Am</u> <u>A</u> <u>C</u> <u>Am</u> <u>A</u> 
 
<u>A</u>        <u>C</u>              <u>Am</u>                            
I need a fix 'cause I'm goin' down, 
<u>A</u>           <u>C</u>           <u>Am</u>      <u>A</u>                      
down to the bits that I left up town, 
<u>C</u>        <u>Am</u>             <u>A</u> 
I need a fix 'cause I'm goin' down. 
  
<u>A</u>                <u>C</u>              <u>A</u>                <u>G</u>           
Mother Superior, jump the guns, Mother Superior, jump the guns. 
<u>A</u>                <u>C</u>              <u>A</u>                <u>G</u>           
Mother Superior, jump the guns, Mother Superior, jump the guns.     
<u>A</u>                <u>C</u>              <u>A</u>                <u>G</u>              <u>G7</u> 
Mother Superior, jump the guns, Mother Superior, jump the guns. 
 
<u>C</u>    <u>Am</u>        <u>F</u>         <u>G7</u> 
Happiness is a warm gun, 
<u>C</u>    <u>Am</u>        <u>F</u>         <u>G7</u> 
happiness is a warm gun, mama. 
 
(Spoken section:) 
<u>C</u>      <u>Am</u>   <u>F</u>         <u>G7</u>  
When I hold you in my arms, 
<u>C</u>     <u>Am</u>      <u>F</u>              <u>G7</u>  
and I feel my finger on your trigger,     
<u>C</u> <u>Am</u>     <u>F</u>                 <u>G7</u> 
I know nobody can do me no harm, because: 
 
<u>C</u>    <u>Am</u>        <u>F</u>         <u>G7</u>  
Happiness is a warm gun, mama, 
<u>C</u>    <u>Am</u>        <u>F</u>         <u>G7</u> 
happiness is a warm gun, yes it is. 
<u>Fm</u>                               <u>C</u>    <u>Am</u> <u>F</u> <u>G7</u> 
Happiness  is a warm, yes it is, gun! 
                          <u>C</u>         <u>Am</u>         
Well, don't you know that happiness 
     <u>F</u>         <u>G7</u>    <u>C</u> 
is a warm gun, mama, yeah! 
  
 
 

	  ",Am,echords,europeu,,chords
,,,http://www.e-chords.com/chords/the-beatles/hard-days-night/keyboard,Hard Day's Night ,,,Expert,"
	               <u>C</u>    <u>F</u>      <u>C</u>                   <u>Bb</u>             <u>C</u>
It's been a hard day's night, and I've been working like a dog,
                  <u>F</u>      <u>C</u>                  <u>Bb</u>             <u>C</u>
It's been a hard day's night, I should be sleeping like a log,
            <u>F</u>                            <u>G7</u>
But when I get home to you, I find the things that you do,
              <u>C</u>   <u>F</u>  <u>C</u>
Will make me feel alright.

            <u>C</u>    <u>F</u>   <u>C</u>               <u>Bb</u>                <u>C</u>
You know I work all day, to get you money to buy you things,
                           <u>F</u>        <u>C</u>                 <u>Bb</u>            <u>C</u>
And it's worth it just to hear you say, you're gonna give me everything.
            <u>F</u>                                <u>G7</u>
So why on earth should I moan, 'cause when I get you alone,
              <u>C</u>  <u>F</u> <u>C</u>
You know I'll be okay.

          <u>Em</u>   <u>Am</u>                      <u>Em</u>
When I'm home, everything seems to be right;
          <u>C</u>     <u>Am</u>                     <u>F</u>      <u>G7</u>
When I'm home, feeling you holding me tight, tight, yeah.
  

           <u>C</u>    <u>F</u>      <u>C</u>                   <u>Bb</u>             <u>C</u>
It's been a hard day's night, and I've been working like a dog,
                  <u>F</u>      <u>C</u>                  <u>Bb</u>             <u>C</u>
It's been a hard day's night, I should be sleeping like a log,
            <u>F</u>                            <u>G7</u>
But when I get home to you, I find the things that you do,
              <u>C</u>    <u>F</u>    <u>C</u>
Will make me feel all right,
                 <u>F</u>    <u>C</u>
You know I feel all right,
            <u>C</u>    <u>F</u>   <u>Bb</u>         <u>C</u>
You know I feel all right
	  ",C,echords,,,chords
,,,http://www.e-chords.com/chords/the-beatles/hapiness-is-a-worm-gun,Hapiness Is A Worm Gun ,,,Expert,"
	        <u>Am9</u>       <u>Am6</u>    <u>Em</u>              <u>Am</u>                     <u>Em</u>
She's not a girl   who misses much        Du du du du du du      Oh yeah

<u>Dm</u>
 She's well acquainted with the touch of the velvet hand
                    <u>Am</u>
 like a lizard on a window pane               The
<u>Dm</u>                                                    <u>Am</u>
man in the crowd with the multicolored mirrors on his hobnail boots
<u>Dm</u>                                                   <u>Am</u>
Lying with his eyes while his hands are busy working overtime
<u>Dm</u>                                                             <u>Am</u>
 A soap impression of his wife which he ate and donated to the national trust


double tempo, 3/4 time, "" "" equals one measure

<u>A7</u>             <u>C</u>   <u>Am</u>  

<u>A7</u>                                                                   
I need a fix 'cause I'm goin' down, down to the bits that I left up town
<u>C</u>                                   
I need a fix 'cause I'm goin' down.

<u>A7</u>              <u>C</u>                 <u>A7</u>              <u>G7</u>            
Mother Superior jump the gun,     Mother Superior jump the gun.     (3X)

half tempo, still 3/4 time, lyrics in () are spoken, with ""oo"" etc in back

<u>C</u>      <u>Am</u>        <u>F</u>        <u>G7</u>  <u>C</u>     <u>Am</u>        <u>F</u>           <u>G7</u>
  Happiness is a warm gun      Happiness is a warm gun, mama
<u>Cmaj7</u>   <u>Am7</u>      <u>F</u>       <u>G7</u>     <u>C</u>      <u>Am7</u>     <u>F</u>              <u>G7</u>      <u>C</u>
(When I hold you   in my arms    And I feel my finger on your trigger     I
<u>Am7</u>    <u>F</u>              <u>G7</u>
know nobody can do me no harm, because)

Happiness  is a warm gun mama, etc, blah, blah  (same chords, <u>C</u> <u>Am</u> <u>F</u> <u>G7</u>)



_______________________________________________________
Contribuição: Drumond(Drumond@mtv.com.br)
	  ",,echords,,,chords
,,,http://www.e-chords.com/chords/the-beatles/happiness-is-a-warm-gun/keyboard,Happiness Is A Warm Gun ,,,Beginner,"
	        <u>Am9</u>       <u>Am6</u>    <u>Em</u>              <u>Am</u>                     <u>Em</u> 
She's not a girl   who misses much        Du du du du du du      Oh yeah 

<u>Dm</u> 
 She's well acquainted with the touch of the velvet hand 
                    <u>Am</u> 
 like a lizard on a window pane               The 
<u>Dm</u>                                                    <u>Am</u> 
man in the crowd with the multicolored mirrors on his hobnail boots 
<u>Dm</u>                                                   <u>Am</u> 
Lying with his eyes while his hands are busy working overtime 
<u>Dm</u>                                                             <u>Am</u> 
 A soap impression of his wife which he ate and donated to the national trust 


double tempo, 3/4 time, ""-"" equals one measure 

<u>A7</u> - - - - - - <u>C</u> - <u>Am</u> - 

<u>A7</u>       -              -           -           -           -       - 
I need a fix 'cause I'm goin' down, down to the bits that I left up town 
<u>C</u>        -              -          - 
I need a fix 'cause I'm goin' down. 

<u>A7</u>              <u>C</u>            -    <u>A7</u>              <u>G7</u>           - 
Mother Superior jump the gun,     Mother Superior jump the gun.     (3X) 

half tempo, still 3/4 time, lyrics in () are spoken, with ""oo"" etc in back 

<u>C</u>      <u>Am</u>        <u>F</u>        <u>G7</u>  <u>C</u>     <u>Am</u>        <u>F</u>           <u>G7</u> 
  Happiness is a warm gun      Happiness is a warm gun, mama 
<u>Cmaj7</u>   <u>Am7</u>      <u>F</u>       <u>G7</u>     <u>C</u>      <u>Am7</u>     <u>F</u>              <u>G7</u>      <u>C</u> 
(When I hold you   in my arms    And I feel my finger on your trigger     I 
<u>Am7</u>    <u>F</u>              <u>G7</u> 
know nobody can do me no harm, because) 

Happiness  is a warm gun mama, etc, blah, blah  (same chords, <u>C</u> <u>Am</u> <u>F</u> <u>G7</u>) 
	  ",Am9,echords,alexribeiro,,chords
,,,http://www.e-chords.com/videos/the-beatles/hard-days-night_1083,"Premium
              Content",,,,,,echords,,,
,,,http://www.e-chords.com/chords/the-beatles/good-night,Good Night ,,,Expert,"
	  <u>G</u>        <u>Bm</u>      <u>C</u>
Now it's time to say goodnight,
<u>Bm</u>   <u>C</u>            <u>D7</u>
Good night, sleep tight.
<u>G</u>       <u>Bm</u>        <u>C</u>     
Now the sun turns  out his light,
<u>Bm</u>   <u>C</u>            <u>D7</u>
Good night, sleep  tight

<!--R--><div class=""chorus""><img src=""http://static.e-chords.com/images/curva_up_chorus.png"" alt=""tab"" width=""173"" height=""15"" style=""margin-bottom: -5px;""><img src=""http://static.e-chords.com/images/chorus.png"" alt=""chorus"" width=""15"" height=""58"" class=""c_tit""><div class=""inner_chorus""><u>Bm</u>          <u>Am</u>         <u>Bm</u> <u>Am</u> 
Dream sweet dreams for me ,
<u>G</u>           <u>Am</u>         <u>G</u>   <u>Am</u>
Dream sweet dreams for you .</div><img src=""http://static.e-chords.com/images/curva_down_chorus.png"" alt=""tab"" width=""173"" height=""15"" style=""margin-top: -5px;""></div><!--/R-->


Close your eyes and I'll close mine,  Goodnight, sleep tight
Now the moon begins to shine,   Goodnight, sleep tight

{Chorus}

Middle:
         <u>G</u>     <u>Am</u> <u>A</u>     <u>Dm</u> <u>G</u>      <u>C</u>     <u>D7</u>
         Hm, m m, Hm, m m, Hm, m, m-m-m m.


Close your eyes and I'll close mine,   Goodnight, sleep tight
Now the sun turns out his light,   Goodnight, sleep tight

(Chorus)


_______________________________________________________
Contribuição: (lhammas@ig.com.br)
	  ",G,echords,,,chords
,,,http://www.e-chords.com/chords/the-beatles/got-to-get-you-into-my-life,Got To Get You Into My Life ,,,Expert,"
	  Got To Get You Into My Life  - The Beatles  - this is Sir Paul's tune   
 
intro: 
 
 
<div style=""margin-top: 15px; margin-bottom: 15px; white-space: normal;""><div class=""tabbt"" rel=""1"" style=""cursor:pointer;background:url(images/aba_tab.png) top left no-repeat; width: 192px; height: 28px; line-height: 32px; text-align:center;"">hide this tab<img src=""http://static.e-chords.com/images/st5.png"" width=""8"" height=""9"" alt=""Hide"" style=""margin-left: 15px;""></div><div class=""hide_tab"" rel=""1""> <img src=""http://static.e-chords.com/images/curva_up_tab.png"" alt=""tab"" width=""749"" height=""13"" class=""imgtab""><div class=""tab"">E--------7-------8--10------7----8----------------------------------- 
B------------------------------------------------------8------------- 
G-------------------------------------------------------------------- 
D-------------------------------------------------------------------- 
A-------------------------------------------------------------------- 
E--------------------------------------------------------------------</div><img src=""http://static.e-chords.com/images/curva_down_tab.png"" alt=""tab"" width=""749"" height=""16"" class=""imgtab""></div></div> 
 
 
<u>G</u>                                                    <u>F/G</u> 
I was alone I took a ride I didn't know what I would find  there 
<u>G</u>                                                    <u>F/G</u> 
Another road where maybe I could see another kind of mind there 
<u>Bm</u>  <u>Bm7+/Bb</u>    <u>Bm7/A</u>    <u>Bm6/Ab</u> 
Ooh   then I suddenly see you 
<u>Bm</u>  <u>Bm7+/Bb</u>    <u>Bm7/A</u>    <u>Bm6/Ab</u> 
Ooh   did I tell you I  need you 
<u>C</u>      <u>Em7/B</u>   <u>Am7</u>  <u>D7</u>      <u>G</u> 
Every  single  day  of  my life? 
 
 
<u>G</u>                                                          <u>F/G</u> 
You didn't run you didn't lie you knew I wanted just to hold you 
<u>G</u>                                                              <u>F/G</u> 
And had you gone you knew in time we'd meet again for I had told you 
<u>Bm</u>  <u>Bm7+/Bb</u>       <u>Bm7/A</u>     <u>Bm6/Ab</u> 
Ooh you were meant to be near me 
<u>Bm</u>  <u>Bm7+/Bb</u>   <u>Bm7/A</u>    <u>Bm6/Ab</u> 
Ooh And I want you hear me 
<u>C</u>         <u>Em7/B</u> <u>Am7</u>   <u>D7</u>    <u>G</u> 
Say we'll be together every day 
 
<u>G</u>                           <u>C</u>   <u>D</u>    
Got to get you into my life 
 
 
<div style=""margin-top: 15px; margin-bottom: 15px; white-space: normal;""><div class=""tabbt"" rel=""2"" style=""cursor:pointer;background:url(images/aba_tab.png) top left no-repeat; width: 192px; height: 28px; line-height: 32px; text-align:center;"">hide this tab<img src=""http://static.e-chords.com/images/st5.png"" width=""8"" height=""9"" alt=""Hide"" style=""margin-left: 15px;""></div><div class=""hide_tab"" rel=""2""> <img src=""http://static.e-chords.com/images/curva_up_tab.png"" alt=""tab"" width=""749"" height=""13"" class=""imgtab""><div class=""tab"">E---3--3--5--6------1---3-------- 
B----------------3--------------- 
G--------------------------------  (repeat this twice after ""Got to 
D--------------------------------   get you into my life"") 
A-------------------------------- 
E--------------------------------</div><img src=""http://static.e-chords.com/images/curva_down_tab.png"" alt=""tab"" width=""749"" height=""16"" class=""imgtab""></div></div> 
 
<u>G</u>                                                           <u>F/G</u> 
What can I do? What can I be when I'm with you I want to stay there 
<u>G</u>                                                     <u>F/G</u> 
If I'm true I'll never leave and if I do I know the way there 
<u>Bm</u>  <u>Bm7+/Bb</u>   <u>Bm7/A</u>   <u>Bm6/Ab</u> 
Ooh then I suddenly see you 
<u>Bm</u>  <u>Bm7+/Bb</u>   <u>Bm7/A</u>     <u>Bm6/Ab</u> 
Ooh did I tell you I need you 
<u>C</u>     <u>Em7/B</u>  <u>Am7</u> <u>D7</u>    <u>G</u> 
Every single day of my life 
<u>G</u>                           <u>C</u>   <u>D</u> 
Got to get you into my life 
<u>G</u>                           <u>C</u>   <u>D</u> 
Got to get you into my life 
 
(repetir a primeira estrofe com uma leve diferença nos vocais - ouvir a música) 
 
<u>G</u>                                                    <u>F/G</u> 
I was alone I took a ride I didn't know what I would find  there 
<u>G</u>                                                    <u>F/G</u> 
Another road where maybe I could see another kind of mind there 
<u>Bm</u>  <u>Bm7+/Bb</u>    <u>Bm7/A</u>    <u>Bm6/Ab</u> 
Ooh   then I suddenly see you 
<u>Bm</u>  <u>Bm7+/Bb</u>    <u>Bm7/A</u>    <u>Bm6/Ab</u> 
Ooh   did I tell you I  need you 
<u>C</u>      <u>Em7/B</u>   <u>Am7</u>  <u>D7</u>      <u>G</u> 
Every  single  day  of  my life? 
 
 
cifras retiradas do site http://www.beatlescentral.de/ e corrigidos 
por eniorocks de acordo com o livro Beatles The Complete Scores. 
	  ",G,echords,eniorocks,,chords
,,,http://www.e-chords.com/chords/the-beatles/hapiness-is-a-worm-gun/keyboard,Hapiness Is A Worm Gun ,,,Expert,"
	        <u>Am9</u>       <u>Am6</u>    <u>Em</u>              <u>Am</u>                     <u>Em</u>
She's not a girl   who misses much        Du du du du du du      Oh yeah

<u>Dm</u>
 She's well acquainted with the touch of the velvet hand
                    <u>Am</u>
 like a lizard on a window pane               The
<u>Dm</u>                                                    <u>Am</u>
man in the crowd with the multicolored mirrors on his hobnail boots
<u>Dm</u>                                                   <u>Am</u>
Lying with his eyes while his hands are busy working overtime
<u>Dm</u>                                                             <u>Am</u>
 A soap impression of his wife which he ate and donated to the national trust


double tempo, 3/4 time, "" "" equals one measure

<u>A7</u>             <u>C</u>   <u>Am</u>  

<u>A7</u>                                                                   
I need a fix 'cause I'm goin' down, down to the bits that I left up town
<u>C</u>                                   
I need a fix 'cause I'm goin' down.

<u>A7</u>              <u>C</u>                 <u>A7</u>              <u>G7</u>            
Mother Superior jump the gun,     Mother Superior jump the gun.     (3X)

half tempo, still 3/4 time, lyrics in () are spoken, with ""oo"" etc in back

<u>C</u>      <u>Am</u>        <u>F</u>        <u>G7</u>  <u>C</u>     <u>Am</u>        <u>F</u>           <u>G7</u>
  Happiness is a warm gun      Happiness is a warm gun, mama
<u>Cmaj7</u>   <u>Am7</u>      <u>F</u>       <u>G7</u>     <u>C</u>      <u>Am7</u>     <u>F</u>              <u>G7</u>      <u>C</u>
(When I hold you   in my arms    And I feel my finger on your trigger     I
<u>Am7</u>    <u>F</u>              <u>G7</u>
know nobody can do me no harm, because)

Happiness  is a warm gun mama, etc, blah, blah  (same chords, <u>C</u> <u>Am</u> <u>F</u> <u>G7</u>)



_______________________________________________________
Contribuição: Drumond(Drumond@mtv.com.br)
	  ",,echords,,,chords
,,,http://www.e-chords.com/chords/the-beatles/good-morning-good-morning,"Good Morning, Good Morning ",,,nolevel,"
	  
<u>A</u>  <u>D</u>      <u>A</u>            <u>D</u>             <u>A</u>             <u>D</u>             <u>A</u> 
   Good morning, good morning, good morning, good morning, good morning ah 

<u>A</u>          <u>Em</u>    <u>G</u>                           <u>A</u> 
Nothing to do to save his life call his wife in 
<u>A</u>          <u>Em</u>       <u>G</u>                          <u>A</u> 
Nothing to say but ""What a Day, how's your boy been?"" 
<u>D</u>                         <u>E</u> 
Nothing to do, its up to you 
         <u>A</u>          <u>Em</u>      <u>G</u> 
I've got nothing to say but its O.K. 
     <u>A</u>             <u>D</u>             <u>A</u> 
Good Morning, good morning, good morning ah 

<u>A</u>        <u>Em</u>           <u>G</u>                      <u>A</u> 
Going to work, don't want to go feeling low down 
<u>A</u>            <u>Em</u>       <u>G</u>                            <u>A</u>   <u>D</u>   <u>A</u> 
Heading for home you start to roam when you're in town 

            <u>D</u>                     <u>A</u> 
Everybody knows there's nothing doing 
               <u>D</u>                  <u>A</u> 
Everything's closed, it's like a ruin 
              <u>D</u>            <u>A</u> 
Everyone you see is half asleep 
                   <u>D</u>                   <u>A</u> 
And you're on your own you're in the street 

<u>A</u>       <u>Em</u>        <u>G</u>                             <u>A</u> 
After a while you start to smile, now you feel cool 
<u>A</u>          <u>Em</u>      <u>G</u>                        <u>A</u>    <u>A/E</u> 
Then you decide to take a walk by the old school 
<u>D</u>                                   <u>E</u> 
Nothing had changed it's still the same 
         <u>A</u>          <u>Em</u>      <u>G</u> 
I've got nothing to say but it's O.K. 
     <u>A</u>             <u>D</u>             <u>A</u> 
Good morning, good morning, good morning a 

<i>Solo:</i> <u>A</u>  <u>Em</u>  <u>G</u>  <u>A</u> 
      <u>A</u>  <u>Em</u>  <u>G</u>  <u>A</u>  <u>D</u>  <u>A</u> 

               <u>D</u>                 <u>A</u> 
People running round it's five o'clock 
              <u>D</u>               <u>A</u> 
Everywhere in town is getting dark 
             <u>D</u>               <u>A</u> 
Everyone you see is full of life 
              <u>D</u>                 <u>A</u> 
It's time for tea and meet the wife 

<u>A</u>         <u>Em</u>        <u>G</u>                           <u>A</u> 
Somebody needs to know the time, glad that I'm here 
<u>A</u>              <u>Em</u>         <u>G</u>                            <u>A</u> 
Watching the skirts you start to flirt, now you're in gear 
<u>D</u>                          <u>E</u> 
Go to a show you hope she goes 
            <u>A</u>        <u>Em</u> 
I've got nothing to say, but it's O.K. 
       <u>A</u>             <u>D</u>        <u>A</u>   <u>D</u> 
Good morning, good morning, good 
       <u>A</u>             <u>D</u>        <u>A</u>   <u>D</u> 
Good morning, good morning, good... 
	  ",,echords,jessgomes,,chords
,,,http://www.e-chords.com/chords/the-beatles/good-night/keyboard,Good Night ,,,Expert,"
	  <u>G</u>        <u>Bm</u>      <u>C</u>
Now it's time to say goodnight,
<u>Bm</u>   <u>C</u>            <u>D7</u>
Good night, sleep tight.
<u>G</u>       <u>Bm</u>        <u>C</u>     
Now the sun turns  out his light,
<u>Bm</u>   <u>C</u>            <u>D7</u>
Good night, sleep  tight

<!--R--><div class=""chorus""><img src=""http://static.e-chords.com/images/curva_up_chorus.png"" alt=""tab"" width=""173"" height=""15"" style=""margin-bottom: -5px;""><img src=""http://static.e-chords.com/images/chorus.png"" alt=""chorus"" width=""15"" height=""58"" class=""c_tit""><div class=""inner_chorus""><u>Bm</u>          <u>Am</u>         <u>Bm</u> <u>Am</u> 
Dream sweet dreams for me ,
<u>G</u>           <u>Am</u>         <u>G</u>   <u>Am</u>
Dream sweet dreams for you .</div><img src=""http://static.e-chords.com/images/curva_down_chorus.png"" alt=""tab"" width=""173"" height=""15"" style=""margin-top: -5px;""></div><!--/R-->


Close your eyes and I'll close mine,  Goodnight, sleep tight
Now the moon begins to shine,   Goodnight, sleep tight

{Chorus}

Middle:
         <u>G</u>     <u>Am</u> <u>A</u>     <u>Dm</u> <u>G</u>      <u>C</u>     <u>D7</u>
         Hm, m m, Hm, m m, Hm, m, m-m-m m.


Close your eyes and I'll close mine,   Goodnight, sleep tight
Now the sun turns out his light,   Goodnight, sleep tight

(Chorus)


_______________________________________________________
Contribuição: (lhammas@ig.com.br)
	  ",G,echords,,,chords
